FM-72-B;H_TE;FROST MASTER,230V 50/60 HZ, 7 DAY CLOCK;1570
FMP-01;H_TE;"FROST MASTR""+"" DEFROST CONTRL,115V,FOR REMOTE INIT";1976
FMP-01L;H_TE;FROST MSTR & DEFRST CTRL,115V REMOTE,LESS ENCLS;1976
FMP-11-B;H_TE;FROST MASTER PLUS, 115V 50/60 HZ, 24 HR CLOCK;1976
FMP-11L-B;H_TE;FROST MASTER PLUS, 115V 50/60 HZ, 24 HR CLOCK;1976
FMP-12-B;H_TE;FROST MASTER PLUS, 230V 50/60 HZ, 24 HR CLOCK;1976
FMP-71-B;H_TE;"FROST MASTER ""PLUS"", 115V 50/60 HZ, 7 DAY CLOCK";1976
FMP-71L-B;H_TE;FROST MASTER PLUS, 115V 50/60 HZ, 7 DAY CLOCK;1976
GAS-100;H_TE;GAS SENSOR READOUT AND ALARM, 100 PPM, 24V AC/DC;2927
GAS-10K;H_TE;GAS SENSOR READOUT AND ALARM, 10000 PPM, 24V AC/DC;2927
GAS-1K;H_TE;GAS SENSOR READOUT AND ALARM 1,000 PPM;2927
GAS-250;H_TE;GAS SENSOR READOUT AND ALARM, 250 PPM, 24V AC/DC;2927
GAS-3K;H_TE;GAS SENSOR READOUT AND ALARM, 3000 PPM, 24V AC/DC;2927
HD101F;H_TE;DEFROST LIQUID DRAINER FREON;3555
HD101N;H_TE;DEFROST LIQUID DRAINER AMMONIA;3555
HFC14F;H_TE;"FLOW CONTROLLER,R22,14 GPM,3/4""SW FLG";1194
HFC14N;H_TE;"FLOW CONTROLLER,NH3,14 GPM,3/4"" SW FLANGE";1194
HFC175F;H_TE;"FLOW CONTROLLER,R22,175GPM,2-1/2""SW FLG";2854
HFC185N;H_TE;"FLOW CONTROLLER,NH3,185 GPM,2-1/2""SW FLG";2854
HFC32F;H_TE;"FLOW CONTROLLER, R22, 32 GPM, 1-1/4""SW FLG.";1194
HFC32N;H_TE;"FLOW CONTROLLER,NH3,32 GPM,1-1/4""SW FLG";1194
HFC40N;H_TE;"FLOW CONTROLLER,NH3,40 GPM,1-1/4""SW FLGS";1497
HFC60F;H_TE;"FLOW CONTROLLER,R22,60GPM,1-1/2""SW FLG";1497
HFC60N;H_TE;"FLOW CONTROLLER,NH3,60 GPM,1-1/2""SW FLG";1497
HFC95F;H_TE;"FLOW CONTROLLER,R22,95 GPM,2""SW FLG";2693
HFC98N;H_TE;"FLOW CONTROLLER,NH3,98 GPM,2""SW FLG";2693
HGD-C-2;H_TE;2 CHANNEL CONTROLLER;1569
HGD-C-8;H_TE;8 CHANNEL CONTROLLER;3305
HGD-EC-NH3-100;H_TE;NH3, 0-100PPM, LO TEMP, IP66, EC;1819
HGD-EC-NH3-1000;H_TE;NH3, 0-1000PPM, LOW TEMP, IP66, EC;1819
HGD-EC-NH3-5000;H_TE;NH3, 0-5000PPM, IP66, EC;1819
HGD-IR-CO2-10000;H_TE;CO2, 0-10000PPM, IP66, IR;1874
HGD-SC-R22-1000;H_TE;R22, 0-1000PPM, IP66, SC;1624
HGD-SC-R404A-1000;H_TE;R404A, SEMI CONDUCTOR, 0-1000PPM;1624
HGD-SC-R407A-1000;H_TE;R407A, SEMI CONDUCTOR, 0-1000PPM;1624
HGD-SC-R410A-1000;H_TE;R410A, SEMI CONDUCTOR, 0-1000PPM;1624
HGD-SC-R507A-1000;H_TE;R507A, SEMI CONDUCTOR, 0-1000PPM;1624
HOTV/22;H_TE;"1""(25MM)SW OIL VLV RG B, 120F(49C)";1147
HOTV/23;H_TE;"1""(25MM)SW OIL VLV RG D, 140F(60C)";1147
HOTV/26;H_TE;"1""(25MM)SW OIL VLV RG G, 170F(77C)";1147
HOTV/27;H_TE;"1""(25MM)SW OIL VLV RG H, 110F(43C)";1147
HOTV/41;H_TE;"1-1/2""(40MM)SW OIL VLV RG A, 130F(54C)";2172
HOTV/42;H_TE;"1-1/2""(40MM)SW OIL VLV RG B, 120F(49C)";2172
HOTV/43;H_TE;"1-1/2""(40MM)SW OIL VLV RG D, 140F(60C)";2172
HOTV/45;H_TE;"1-1/2""(40MM)SW OIL VLV RG F, 150F(66C)";2172
HOTV/47;H_TE;"1-1/2""(40MM)SW OIL VLV RG H, 110F(43C)";2172
HOTV/51;H_TE;"2""(50MM)SW OIL VLV RG A, 130F(54C)";2406
HOTV/52;H_TE;"2""(50MM)SW OIL VLV RG B, 120F(49C)";2406
HOTV/53;H_TE;"2""(50MM)SW OIL VLV RG D, 140F(60C)";2406
HOTV/55;H_TE;"2""(50MM)SW OIL VLV RG F, 150F(66C)";2406
HOTV/57;H_TE;"2""(50MM)SW OIL VLV RG H, 110F(43C)";2406
HOTV/61;H_TE;"2-1/2""(65MM)SW OIL VLV RG A, 130F(54C)";4187
HOTV/62;H_TE;"2-1/2""(65MM)SW OIL VLV RG B, 120F(49C)";4187
HOTV/63;H_TE;"2-1/2""(65MM)SW OIL VLV RG D, 140F(60C)";4187
HOTV/71;H_TE;"3""(80MM)BW OIL VLV RG A, 130F(54C)";5455
HOTV/72;H_TE;"3""(80MM)BW OIL VLV RG B, 120F(49C)";5455
HOTV/73;H_TE;"3""(80MM)BW OIL VLV RG D, 140F(60C)";5455
HOTVB/51;H_TE;"2""(50MM)BW OIL VLV RG A, 130F(54C)";2406
HOTVB/52;H_TE;"2""(50MM)BW OIL VLV RG B, 120F(49C)";2406
HOTVB/53;H_TE;"2""(50MM)BW OIL VLV RG D, 140F(60C)";2406
HOTVB/55;H_TE;"2""(50MM)BW OIL VLV RG F, 150F(66C)";2406
HOTVB/57;H_TE;"2"" (50MM) BW OIL VLV RG H, 110F (43C)";2406
HOTVB/61;H_TE;"2-1/2""(65MM)BW OIL VLV RG A, 130F(54C)";4187
HOTVB/62;H_TE;"2-1/2""(65MM)BW OIL VLV RG B, 120F(49C)";4187
HOTVB/63;H_TE;"2-1/2""(65MM)BW OIL VALVE RG D 140F(60C)";4187
HOTW/41;H_TE;"1-1/2""(40MM)SW OIL VLV RG A, 130F(54C)";2172
HOTW/42;H_TE;"1-1/2""(40MM)SW OIL VLV RG B, 120F(49C)";2172
HOTW/43;H_TE;"1-1/2""(40MM)SW OIL VLV RG D, 140F(60C)";2172
HOTW/45;H_TE;"1-1/2""(40MM)SW OIL VLV RG F, 150F(66C)";2172
HOTW/47;H_TE;"1-1/2""(40MM)SW OIL VLV RG H, 110F(43C)";2172
HOTW/51;H_TE;"2""(50MM)SW OIL VLV RG A, 130F(54C)";2406
HOTW/52;H_TE;"2""(50MM)SW OIL VLV RG B, 120F(49C)";2406
HOTW/53;H_TE;"2""(50MM)SW OIL VLV RG D, 140F(60C)";2406
HOTW/55;H_TE;"2""(50MM)SW OIL VLV RG F, 150F(66C)";2406
HOTW/57;H_TE;"2""(50MM)SW OIL VLV RG H, 110F(43C)";2406
HPT134;H_TE;PRESSURE TEMPERATURE SENSOR FOR R-134a;1737
HPT22;H_TE;PRESSURE TEMPERATURE SENSOR FOR R-22;1737
HPT290;H_TE;PRESSURE TEMPERATURE SENSOR FOR R-290;1737
HPT404;H_TE;PRESSURE TEMPERATURE SENSOR FOR R-404A;1737
HPT507;H_TE;PRESSURE TEMPERATURE SENSOR FOR R-507A;1737
HPT717;H_TE;PRESSURE TEMPERATURE SENSOR FOR AMMONIA;1643
HPTL22;H_TE;PRESSURE TEMP SENSOR FOR R22, LOW TEMP;1737
HPTL507;H_TE;PRESSURE TEMP SENSOR FOR R-507A, LOW TEMP;1737
HPTL717;H_TE;PRESSURE TEMP SENSOR FOR AMMONIA, LOW TEMP;1643
HT100MF;H_TE;"HANSEN FLT DRAIN REG.HALO 3/4""FPT/1""WELD,IN&OUTLET";3188
HT100MN;H_TE;"HANSEN FLOAT DRAIN REG.NH3 3/4""/1""WLD INLET/OUTLET";3188
HT200MF;H_TE;"FLOAT DRAIN REG.1-1/2""WLD INLET/OUTLET CONN.HALO";3962
HT200MN;H_TE;"HANSEN FLT DRAIN REG.NH3 1-1/2""WELD IN/OUTLET CONN";3962
HT300MF;H_TE;"HANSEN FLOAT DRAIN REG. HALO 2""WELD INLET/OUTLET C";5401
HT300MN;H_TE;"FLOAT DRAIN REG. NH3 2"" WELD INLET/OUTLET CONNS";5401
HUPS;H_TE;POWER BACKUP SYSTEM,UPS&PS(UP TO 3 VALVES);1687
IMW;H_TE;"IMMERSION WELL,STAINLESS STEEL,3"" INS,1/2"" MPT";51
INS;H_TE;INSULATION FOR ABOVE AP01 AUTO-PURGER;1707
LB1-115;H_TE;VARI-LEVEL CONTROL, 115 VOLT 1-RELAY;1950
LB1-220;H_TE;VARI-LEVEL CONTROL 230 VOLT 1-RELAY;1950
LB2-115;H_TE;VARI-LEVEL CONTROL 115 VOLT 2-RELAY;2149
LB2-220;H_TE;VARI-LEVEL CONTROL 230 VOLT 2-RELAY;2149
LB3-115;H_TE;VARI-LEVEL CONTROL 115 VOLT 3-RELAY;2338
LB3-115-L;H_TE;VARI-LEVEL CONTROL 115V 3-RELAY,LESS ENCLS;2245
LB3-220;H_TE;VARI-LEVEL CONTROL 230 VOLT 3-RELAY;2338
LB3-220-L;H_TE;VARI-LEVEL CONTROL 220V 3-RELAY, LESS ENCLS;2245
LB5-115;H_TE;VARI-LEVEL CONTROL 115 VOLT 5-RELAY;2959
LB5-115-L;H_TE;VARI-LEVEL CONTROL 115V 5-RELAY, LESS ENCLS;2866
LB5-220;H_TE;VARI-LEVEL CONTROL 230 VOLT 5-RELAY;2959
LB5-220-L;H_TE;VARI-LEVEL CONTROL 220V 5-RELAY, LESS ENCLS;2866
LC-02;H_TE;"LEVEL COLUMN(3""DIA)20""PRB 1"" FPT/1-1/4"" WELD CONN.";1024
LC-03;H_TE;"LVL COLMN(3"" DIA) 30"" PRB 1"" FPT/1-1/4"" WELD CONN";1059
LC-04;H_TE;"LVL COLMN(3"" DIA)40"" PRB 1"" FPT/1-1/4"" WELD CONN";1118
LC-06;H_TE;"LVL COLMN(3""DIA),60""PRB 1""FPT/1-1/4""WELD CONNECTN";1489
LC-08;H_TE;"LVL COLMN(3""DIA)80""PRB 1""FPT/1-1/4"" WELD CONN";1658
LC-10;H_TE;"LVL COLMN(3""DIA)100""PRB 1""FPT/1-1/4""WELD CONNECTN";1858
LC-12;H_TE;"LVL COLMN(3""DIA)120""PRB 1""FPT/1-1/4""WELD CONNECTN";2180
LP-02F;H_TE;"PROBE:ACTIVE LENGTH 20"" INSERTION LENGTH: 25""";1050
LP-02N;H_TE;"PROBE:ACT LENGTH 20"" INSERT LENGTH:25"",NH3";1050
LP-03F;H_TE;"PROBE:ACTIVE LENGTH 30"" INSERTION LENGTH:35""HALO";1157
LP-03N;H_TE;"PROBE: ACTIVE LENGTH 30"" INSERTION LENGTH:35"",NH3";1157
LP-04F;H_TE;"PROBE:ACTIVE LENGTH 40"" INSERTION LENGTH:45"",HALO";1344
LP-04N;H_TE;"PROBE:ACT LENGTH 40"" INSERT LENGTH:45"",NH3";1344
LP-06F;H_TE;"PROBE:ACTIVE LENGTH 60"" INSERTION LENGTH:65"",HALO";1491
LP-06N;H_TE;"PROBE: ACTIVE LENGTH 60"" INSERTION LENGTH: 65"",NH3";1491
LP-08F;H_TE;"PROBE:ACTIVE LENGTH 80"" INSERTION LENGTH:85"",HALO";1774
LP-08N;H_TE;"PROBE:ACT LENGTH 80"" INSERT LENGTH:85"",NH3";1774
LP-10F;H_TE;"PROBE:ACT LGTH 100"" INSERTION LENGTH: 105""";2008
LP-10N;H_TE;"PROBE:ACT LGTH 100"" INSERT LGTH:105""NH3";2008
LP-12F;H_TE;"PROBE: ACTIVE LENGTH 120"" INSERT LENGTH:25"",HALO";2308
LP-12N;H_TE;"PROBE:ACT LGTH 120"" INSERT LGTH:125""NH3";2308
LP-14F;H_TE;"PROBE:ACT LENGTH 144"" INSERT LENGTH:149""";3678
LP-14N;H_TE;"PROBE:ACT LENGTH 144"" INSERT LENGTH: 149"", NH3";3678
LP-16F;H_TE;"PROBE:ACTIVE LENGTH 168"" INSERT LENGTH:173""HALO";4530
LP-16N;H_TE;"PROBE:ACTIVE LENGTH 168"" INSERTION LENGTH:173"",NH3";4530
MCR100;H_TE;"4""(100MM)MOTORIZED CONTROL VLV,RED,CV=47";9527
MCR20;H_TE;"3/4""(20MM)MOTORIZED CONTROL VLV,REDUCED";4432
MCR25;H_TE;"1""(25MM)MOTORIZED CONTROL VLV,REDUCED";4602
MCR32;H_TE;"1-1/4""(32MM)MOTORIZED CONTROL VLV,REDUCED";4826
MCR40;H_TE;"1-1/2""(40MM)MOTORIZED CONTROL VLV,REDUCED";5190
MCR50;H_TE;"2""(50MM)MOTORIZED CONTROL VLV,REDUCED";5417
MCR80;H_TE;"3""(80MM)MOTORIZED CONTROL VLV,RED,CV=35";7379
MCRB40;H_TE;"1-1/2""(40MM)MOTORIZED CONTROL VLV,50%REDUCED";5190
MCRBW40/41;H_TE;"1-1/2""(40MM)MOTORZD CNTRL VLV,50%RED,1-1/2""SW CONN";5788
MCRBW40/42;H_TE;"1-1/2""(40MM)MOTORZD CNTRL VLV,50%RED,1-1/2""BW CONN";5788
MCRW100/82;H_TE;"4""(100MM)MOTORIZED CONTROL VLV,RED,CV=47,4""BW CONN";10896
MCRW20/01;H_TE;"3/4""(20MM)MOTORZD CNTRL VLV,RED,3/4""SW CONN";4838
MCRW20/02;H_TE;"3/4""(20MM)MOTORZD CNTRL VLV,RED,3/4""BW CONN";4838
MCRW25/21;H_TE;"1""(25MM)MOTORZD CNTRL VLV,RED,1""SW CONN";5060
MCRW25/22;H_TE;"1""(25MM)MOTORZD CNTRL VLV,RED,1""BW CONN";5060
MCRW25/31;H_TE;"1"" (25MM)MOTORZD CNTRL VLV,RED, 1 1/4"" SW CONN.";5060
MCRW32/31;H_TE;"1-1/4""(32MM)MOTORD CNTRL VLV,RED,1-1/4""SW CONN";5326
MCRW32/32;H_TE;"1-1/4""(32MM)MOTORD CNTRL VLV,RED,1-1/4""BW CONN";5326
MCRW40/41;H_TE;"1-1/2""(40MM)MOTORZD CNTRL VLV,RED,1-1/2""SW CONN";5788
MCRW40/42;H_TE;"1-1/2""(40MM)MOTORZD CNTRL VLV,RED,1-1/2""BW CONN";5788
MCRW40/51;H_TE;"1-1/2""(40MM)MOTRZD CNTRL VLV,RED,2""SW CONN";5788
MCRW40/52;H_TE;"1-1/2""(40MM)MOTRZD CNTRL VLV,RED,2""BW CONN";5788
MCRW50/51;H_TE;"2""(50MM)MOTORZD CNTRL VLV,RED,2""SW CONN";6069
MCRW50/52;H_TE;"2""(50MM)MOTORZD CNTRL VLV,RED,2""BW CONN";6069
MCRW80/72;H_TE;"3""(80MM)MOTORIZED CONTROL VLV,RED,CV=35,3""BW CONN";8507
MCT;H_TE;MV MANUAL OPENING TOOL;480
MCV100;H_TE;"4""(100MM)MOTORIZED CONTROL VLV,CV=166";9527
MCV20;H_TE;"3/4""(20MM)MOTORIZED CONTROL VLV";4432
MCV25;H_TE;"1""(25MM)MOTORIZED CONTROL VLV";4602
MCV32;H_TE;"1-1/4""(32MM)MOTORIZED CONTROL VLV";4826
MCV40;H_TE;"1-1/2""(40MM)MOTORIZED CONTROL VLV";5190
MCV50;H_TE;"2""(50MM)MOTORIZED CONTROL VLV";5417
MCV80;H_TE;"3""(80MM)MOTORIZED CONTROL VLV,CV=104";7379
MCVW100/82;H_TE;"4""(100MM)MOTORIZD CONTROL VLV,RED,CV=166,4""BW CONN";10896
MCVW20/01;H_TE;"3/4""(20MM)MOTORZD CNTRL VLV,3/4""SW CONN";4838
MCVW20/02;H_TE;"3/4""(20MM)MOTORZD CNTRL VLV,3/4""BW CONN";4838
MCVW25/21;H_TE;"1""(25MM) MOTORIZED CNTRL VLV, 1"" SW CONN";5060
MCVW25/22;H_TE;"1""(25MM)MOTORZD CNTRL VLV,1""BW CONN";5060
MCVW32/31;H_TE;"1-1/4""(32MM)MOTORD CNTRL VLV,1-1/4""SW CONN";5326
MCVW32/32;H_TE;"1-1/4""(32MM)MOTORD CNTRL VLV,1-1/4""BW CONN";5326
MCVW40/41;H_TE;"1-1/2""(40MM)MOTORZD CNTRL VLV,1-1/2""SW CONN";5788
MCVW40/42;H_TE;"1-1/2""(40MM)MOTORZD CNTRL VLV,1-1/2""BW CONN";5788
MCVW50/51;H_TE;"2""(50MM)MOTORZD CNTRL VLV,2""SW CONN";6069
MCVW50/52;H_TE;"2""(50MM)MOTORZD CNTRL VLV,2""BW CONN";6069
MCVW80/72;H_TE;"3""(80MM)MOTORIZED CONTROL VLV,CV=104,3""BW CONN";8507
MCXV/A;H_TE;MOTORIZED EXP.VLV,24VAC/DC,4-20MA,5MM NOM PORT;4458
MCXV/B;H_TE;MOTORIZED EXP.VLV,24VAC/DC,4-20MA,7MM NOM PORT;4458
MCXV/C;H_TE;MOTORIZED EXP.VLV,24VAC/DC,4-20MA,2MM NOM PORT;4458
MOD420;H_TE;4-20 MA OUTPUT MODULE, WITH CABLE,;756
NEAP;H_TE;MINI AUTO-PURGER FOR AMMONIA, NON-ELECTRICAL;10849
NEAPE;H_TE;NON ELECTRICAL AUTO PURGER CE-CAT.II,MOD.H,EF 103;10849
NEAPF134;H_TE;NON ELEC AUTO-PURGER R134A;11528
NEAPF134E;H_TE;NON ELEC AUTOPURGER R134a,CE-CATII,MODH,EF103;11528
NEAPF404;H_TE;NONELECTRIC AUTOPURGER R404A;11528
NEAPF404E;H_TE;NON-ELEC AUTO PURGER R404A,CE-CATII,MODH,EF103;11528
NEAPF507;H_TE;NONELECTRIC AUTOPURGER R507A;11528
NEAPF507E;H_TE;NON-ELEC AUTO PURGER, R507A,CE-CATII,MODH,EF103;11528
PG1-1;H_TE;PUMP GUARDIAN CONTRLR 115V 50/60HZ,W/ENCLOSURE;1498
PG1-2;H_TE;PUMP GUARDN CONTRLR 230V 50/60HZ,W/ENCLOSURE;1498
PSU;H_TE;POWER SUPPLY 4-20MA 110-240V 50/60: 24VDC OUTPUT;564
PSU2;H_TE;POWER SUPPLY,100-240VAC,50/60HZ,24VDC OUTPUT;325
PT1;H_TE;"PRESS/TEMP TRANS,30""-285 PSIG,4-20mA,1/4"" MPT";1561
PT2;H_TE;PRESS TRANS, VAC-85 PSIG, 4-20mA, PXVC-PT;586
PT3;H_TE;PRESS TRANS,VAC-285 PSIG,4-20mA,PXVC-PT;1044
PXV15;H_TE;PULSE WIDTH EXP VLV, 15 TON, LESS FLANGES;773
PXV5;H_TE;PULSE WIDTH EXP VALVE, 5 TON, LESS FLANGES;773
PXVC-CI;H_TE;PXVC, PROPORTIONATE CONTROL, 24 VAC/DC, 3 VA;478
PXVC-DX;H_TE;PXVC, DX CONTROL, 24 VAC/DC, 3 VA;478
PXVC-L;H_TE;PXVC, LEVEL CONTROL, 24VAC/DC, 3 VA;478
PXVC-P;H_TE;PXVC, PRESSURE CONTROL, 24VAC/DC, 3VA;478
PXVC-PT;H_TE;CONTROLLER,NH3,SUPERHEAT/SUBCOOL,24VAC/DC;605
PXVC-T;H_TE;PXVC, TEMPERATURE CONTROL,W/SENSOR 24VAC/DC, 3 VA;522
PXVW60/1001;H_TE;"PXVW60 3/4"" SW PULSE WIDTH EXPANSION VALVE";949
PXVW60/1002;H_TE;"PXVW60 3/4"" BW PULSE WIDTH EXPANSION VALVE";949
PXVW60/1011;H_TE;"PXVW60 1/2"" SW PULSE WIDTH EXPANSION VALVE";949
PXVW60/1012;H_TE;"PXVW60 1/2"" BW PULSE WIDTH EXPANSION VALVE";949
PXVW60/1022;H_TE;"PXVW60 1"" BW PULSE WIDTH EXPANSION VALVE";949
RDR;H_TE;REMOTE DIG READOUT FOR VLT 4-20MA INPUT 0-100%DISP;994
SHA06;H_TE;"TRANDR LVL PRB,DIGI 4-20MA,6""INSERT(HORZ RECR)HALO";1593
SHA08;H_TE;"TRANDR LVL PRB,DIG 4-20mA,8"" INSERT(HORZ RECR)HALO";1622
SHA12;H_TE;"TRANS LVL PRB,DIG 4-20mA,12"" INSERT (HORZ REC)HALO";1685
SHA16;H_TE;"TRANS LVL PRB,DIG 4-20mA,16"" INSERT(HORZ RECR)HALO";1780
SHA20;H_TE;"TRANSD LVL PRB,DIG 4-20mA,19.2""INSERT(HOR REC)HALO";1809
SHA24;H_TE;"TRANSD LVL PRB,DIG 4-20mA,23.1""INSERT(HOR REC)HALO";1886
SHAR20;H_TE;"TRANS LVL PRB,DIG 4-20mA,20""INS,1-1/4""UNION CON,RL";1843
SHP06;H_TE;"TRANDR LVL PRB,0-5VOLT 6""INSERT(HORZ RECR)HALO";1247
SHP08;H_TE;"TRANDR LVL PRB,0-5VOLT 8""INSERT(HORZ RECR)HALO";1278
SHP10;H_TE;"TRANS LVL PRB,0-5V 10""INSERT LENGTH(HORIZ RECRV)";1306
SHP12;H_TE;"TRANS LVL PRB,0-5V 12"" INSERT LGTH(HORZ RECR)HALO";1339
SHP12X;H_TE;TRANS LVL PRB 0-5V HOR RECV HALO ___ INSERTION;1750
SHP14;H_TE;"TRANS LVL PRB,0-5V 14"" INSERT.LGTH(HOR.RECR)HALO";1403
SHP16;H_TE;TRANSD LVL PRB,0-5V 15.3 INSERT(HORZ RECR)HALO;1434
SHP16X;H_TE;LVL TRANSD PROBE___INSERT(HORZ RECR) HALO;1809
SHP20;H_TE;"TRANSD LVL PRB,0-5V 19.2""INSERT(HORZ RECR)HALO";1461
SHP24;H_TE;"LVL TRANSD PRB,0-5V 23.1""INSERT(HORZ RECR)HALO";1541
SHP24X;H_TE;LVL TRANSD PROB.__ INSERT(HORZ RECR) HALO;2334
SHPR06;H_TE;"TRANS.LVL.PRB.6""INSERT,1-1/4""UNION CON,ROTALOCK";1283
SHPR08;H_TE;"TRANS.LVL.PRB.8""INSERT,1-1/4""UNION CON,ROTALOCK";1312
SHPR10;H_TE;"TRANS.LVL.PRB.10""INSERT,1-1/4""UNION CON,ROTALOCK";1344
SHPR12;H_TE;"TRANS LVL PRB,12""INSERT,1-1/4""UNION CONN,ROTALOCK";1375
SHPR14;H_TE;"TRANS.LVL.PRB.14""INSERT,1-1/4""UNION CON,ROTALOCK";1440
SHPR16;H_TE;"TRANS.LVL.PRB.16""INSERT,1-1/4""UNION CON,ROTALOCK";1469
SHPR20;H_TE;"TRANS.LVL.PRB.20""INSERT,1-1/4""UNION CON,ROTALOCK";1497
SHPR24;H_TE;"TRANS LVL PRB,24""INSERT,1-1/4""UNION CONN,ROTOLOCK";1577
SPLF;H_TE;SINGLE PT LVL SNSR,80MA NPN OUTPUT,10-30VDC INPUT,;759
SPLN;H_TE;SGLE PT LVL SENSOR,80MA NPN OUT,10-30VDC INPUT,NH3;759
SPSF-1;H_TE;SINGLE PT.LVL SWTH,HALO 10 AMP SPDT RLY,115V50/60H;857
SPSF-2;H_TE;SINGLE PT LVL SWTCH,5AMP SPDT RLY,230V50/60HZ,HALO;857
SPSN-1;H_TE;SINGLE PT LVL SWTCH,NH3 10 AMP SPDT RLY,115V50/60H;857
SPSN-2;H_TE;SINGL PT LVL SWTCH,NH3 5AMP SPDT RELAY,230V50/60HZ;857
SSHP06;H_TE;"TRANS LVL PRB,0-5VOLT 6""INSERT,HVY-DTY(HOR.RECV)";1643
SSHP08;H_TE;"TRANS LVL PRB,0-5V 8""INSERT,HVY-DTY.HOR.RECV";1674
SSHP10;H_TE;"TRANS LVL PRB,0-5V 10""INSERT,HVY-DTY(HOR.RECV)";1703
SSHP12;H_TE;"TRANS LVL PRB,0-5V 12""INSERT,HVY-DTY(HOR.RECV)";1736
SSHP16;H_TE;"TRANS LVL PRB,O-5V 15.3""INSERT,HVY-DTY(HOR REC";1830
SSHP18;H_TE;"TRANS LVL PRB,0-5V 18"" HEAVY DUTY (HOR. RECV)";2203
SSHP20;H_TE;"TRANS LVL PRB,0-5V 20""INSERT,HVY-DTY(HOR.RECV)";1858
SSHP24;H_TE;"TRANS LVL PRB,0-5V 24""INSERT,HVY-DTY(HOR.RECV)";1937
SSVA36;H_TE;"LEVEL PROBE,4-20mA,36""INSERT,HEAVY DUTY(VERT REC)";2115
SSVA48;H_TE;"LEVEL PROBE,4-20mA,48""INSERT,HEAVY DUTY(VERT REC)";2193
SSVP36;H_TE;"LEVEL PROBE,0-5V,36""INSERT,HEAVY DUTY(VERT.REC)";1768
TS1;H_TE;"TEMP SENSOR,NTC 10K,6.5' WIRE,2"" X 1/4"" OD";46
TS2;H_TE;TEMP SENSOR, PXVC-PT;133
VPM;H_TE;VLV PKG FOR APM/NEAP WLD CONSTR,W/GAUGE VALVES;1632
VPMF;H_TE;VLV PKG FOR APMF CONSTRUCTION W/GAUGE VALVES;2551
WBA;H_TE;ANTI-SIPHON WATER BUBBLER FLUSH SYSTEM;2453
WCC;H_TE;WATER CONDITIONING CARTRIDGE REPLACEMENT;342
WCH;H_TE;"WATER CONDITIONING HOUSING FOR WCC,3/4""FPT";494
WTE3;H_TE;ENCLOSURE,WATERTIGHT,NEMA4,PXVC;239
WLT;H_TE;"2-WIRE SENSOR WIRE PROBE 20""-157"" REPLACES LP AND VLT ";2457
WLT-C;H_TE;"3-WIRE SENSOR WIRE PROBE 20""-157"" DIRECT MCV CONTROL";2834
LPE;H_TE;LP EMULATOR KIT (FOR LP REPLACEMENTS);374
20-1018;H_PA;KIT, SWITCH, HLLSW, LONG LEADS FOR PURGER;872
20-1131;H_PA;AP 8-POINT TIMER BOARD LESS PLUG-IN CONNECTOR MXE;2265
20-1183;H_PA;"(WHITE) CHECK VALVE,1 PSID W/1/32"" ORIFICE,FOR AP";316
20-1184;H_PA;(BLUE) CHECK VALVE, 30 PSID FOR AP;316
20-1185;H_PA;(GREEN) CHECK VALVE, 225 PSID FOR AP;325
20-1186;H_PA;RATE METERING VALVE FOR AUTO-PURGER;762
20-1196;H_PA;TIMER BOARD CABLE MXE;88
20-1197;H_PA;PURGER TO TIMER CABLE MXE;85
20-1198;H_PA;METERING VALVE SEAL KIT;57
20-1205;H_PA;TRANSFORMER-115/60HZ-24V/60HZ MXE;161
20-1214;H_PA;CHECK VALVE SEAL KIT;40
20-1236ACT;H_PA;"1/2"" NPT X 2"" NIPPLE,ACT";29
20-1280;H_PA;4-DIGIT COUNTER WITH RESET & BRACKET MXE;290
20-1281;H_PA;5 AMP FUSE FOR AUTO-PURGER MXE KB;20
20-1311;H_PA;"KIT,LIQUID DRAINER,3/4"" FPT X 1/2"",APW,APPT";873
20-1460;H_PA;WATER BUBBLER BRUSH;57
20-1498;H_PA;TIME DELAY RELAY,1 HR FIX W/OFF SWITCH,120V MXE CE;565
20-1499;H_PA;PURGER CONT BRD W/PLUG-IN CONN.ALL MODELS EXCEPT A;1519
20-1500;H_PA;8-PT TIMER BRD W/PLUG-IN CONN.ALL MODLS EXCEPT APC;2334
20-1648;H_PA;"1/2"" METERING STRAINER ASSEM.";357
20-1698;H_PA;3AMP FUSE, FAST ACTING 5MM;20
20-1737;H_PA;METERING STRAINER BASKET KIT;166
20-1738;H_PA;FLOAT BALL ASSEMBLY FOR AUTO-PURGER;431
20-1773;H_PA;AP PURG CONROL BOARD LESS CON, 120V/240V MX;1334
20-1802ACT;H_PA;"NIPPLE, 3/4"" X 2-1/2"" SCH 80,ACT";45
20-1845;H_PA;4-POINT POWER BOARD FOR APM;1882
20-1948;H_PA;ROTARY SWITCH WITH LEADS FOR AP08;1944
20-1959;H_PA;KIT, APW/APM WATER BUBBLER;848
20-1985;H_PA;WATER FLOW CONTROLLER FOR AP,APM,&APP;123
20-2166;H_PA;O-RING FOR NEAP FLOAT BALL SEAT;20
20-2167;H_PA;VESSEL COVER O-RING FOR NON-ELECTRICAL AUTO-PURGER;37
20-2177;H_PA;STRAINER/ORIFICE SCREEN ASSEMBLY KIT FOR APM;123
